customer_id,signup_date,plan_type,monthly_charge,tenure_months,churn_flag,churn_date,churn_reason,usage_frequency,support_tickets_raised,last_login_date,payment_method,region,age_group,acquisition_channel,upsell_count,downsell_count,discount_applied,discount_pct 
C03694,2023-10-25,Basic,25.1,14,1,"Sep 24, 2024",price sensitivity,10,2.0,08/25/2024,Card,North America,25-34,Partnerships,5,0,1,0.053
C03695,"Dec 27, 2023",Basic,19.72,10,1,07/12/2024,competitor,8,2.0,2024-06-01,ACH,Latin America,35-44,Referral,4,0,1,0.071
C03696,"Aug 08, 2024",Standard,39.27,9,1,22-04-2025,billing,11,0.0,2025-03-27,PayPal,Europe,45-54,Organic Search,2,0,1,0.262
C03697,2023-10-08,Standard,40.01,20,0,,,12,1.0,25-05-2025,Card,North America,45-54,Paid Ads,0,0,1,0.07
C03698,2024-01-11,Basic,14.98,17,0,,,10,3.0,2025-06-09,Card,Europe,18-24,Partnerships,3,0,1,0.063
C03699,22-09-2023,Standard,40.08,21,0,,,11,2.0,2025-06-05,Wallet,APAC,18-24,Organic Search,1,0,1,0.01
C03700,2024-11-23,Standard,36.64,6,1,05-03-2025,billing,10,2.0,12-02-2025,PayPal,Europe,55+,Direct,2,0,1,0.054
C03701,2023-05-20,Basic,24.29,25,0,,,6,0.0,2025-06-10,,Latin America,35-44,Organic Search,4,0,1,0.031
C03702,07/30/2023,Basic,22.19,12,1,2023-12-18,billing,6,1.0,2023-11-25,PayPal,Latin America,18-24,Paid Ads,1,0,1,0.069
C03703,2023-08-16,Basic,13.71,16,1,"Mar 18, 2024",price sensitivity,5,5.0,2024-02-03,Card,Europe,18-24,Organic Search,2,0,1,0.053
C03704,2025-04-06,Standard,37.3,2,0,,,12,1.0,2025-05-31,Card,North America,45-54,Referral,2,0,1,0.059
C03705,05/11/2025,Premium,84.28,1,0,,,16,0.0,2025-06-01,ACH,Latin America,55+,Organic Search,5,0,1,0.073
C03706,2024-04-01,Standard,33.11,14,0,,,13,1.0,18-05-2025,Card,North America,35-44,Partnerships,2,1,1,0.068
C03707,23-05-2023,Standard,32.52,25,0,,,14,1.0,"Jun 21, 2025",PayPal,North America,25-34,Organic Search,1,0,1,0.005
C03708,2024-11-20,Premium,74.38,7,0,,,17,0.0,16-06-2025,Card,North America,35-44,Paid Ads,5,0,1,0.035
C03709,2024-03-24,Basic,20.38,13,1,"Oct 20, 2024",price sensitivity,5,3.0,09/15/2024,Card,APAC,18-24,Organic Search,0,1,1,0.075
C03710,2025-02-13,Standard,45.22,1,1,02/28/2025,no usage,9,1.0,2025-02-13,Card,North America,55+,Email,4,0,1,0.054
C03711,11/25/2023,Standard,40.39,19,0,,,10,1.0,2025-06-22,ACH,North America,25-34,Direct,3,0,1,0.003
C03712,"Jun 29, 2025",Standard,53.77,1,0,,,12,1.0,"Jun 29, 2025",Card,North America,25-34,Direct,1,0,1,0.079
C03713,2025-01-05,Basic,16.29,5,0,,,11,2.0,2025-05-29,Card,North America,25-34,Referral,2,0,1,0.043
C03714,2023-07-24,Premium,86.4,23,0,,,16,0.0,2025-06-22,PayPal,APAC,18-24,Partnerships,4,0,1,0.032
C03715,23-10-2024,Premium,67.91,8,0,,,12,1.0,2025-06-09,Card,Europe,25-34,Organic Search,4,0,1,0.247
C03716,"Sep 19, 2023",Basic,25.44,9,1,31-05-2024,billing,8,3.0,"May 02, 2024",Card,Latin America,35-44,Partnerships,2,0,1,0.043
C03717,2023-11-16,Basic,24.44,19,0,,,6,0.0,"Jun 03, 2025",Card,Latin America,35-44,Partnerships,2,0,1,0.094
C03718,08/17/2023,Basic,21.85,18,1,"Apr 17, 2024",support issues,6,3.0,2024-03-14,Card,North America,35-44,Organic Search,3,3,1,0.029
C03719,2024-09-14,Standard,28.58,9,0,,,16,0.0,2025-06-13,Card,Latin America,25-34,Organic Search,4,1,1,0.175
C03720,2023-08-28,Standard,43.21,22,0,,,10,0.0,"Jun 18, 2025",Card,APAC,25-34,Referral,1,0,1,0.009
C03721,08/05/2024,Basic,15.72,7,1,2024-11-10,billing,4,2.0,"Oct 16, 2024",Card,Latin America,35-44,Organic Search,0,0,1,0.034
C03722,2024-06-15,Premium,83.54,12,0,,,14,1.0,2025-06-14,Card,Latin America,35-44,Paid Ads,5,0,1,0.074
C03723,11/15/2024,Basic,13.18,6,1,02/19/2025,competitor,1,5.0,2024-12-22,PayPal,Europe,25-34,Paid Ads,0,1,1,0.061
C03724,06/25/2025,Standard,40.62,1,1,06/30/2025,billing,11,3.0,2025-06-25,Card,APAC,45-54,Organic Search,2,2,1,0.074
C03725,09-01-2023,Basic,17.59,29,0,,,9,1.0,2025-06-04,Card,North America,18-24,Direct,5,0,1,0.01
C03726,2025-06-22,Standard,34.33,1,0,,,12,2.0,2025-06-24,Card,Latin America,18-24,Referral,3,0,1,0.037
C03727,10-04-2023,Standard,42.56,26,0,,,13,0.0,28-05-2025,Wallet,North America,25-34,Direct,5,0,1,0.042
C03728,"Apr 25, 2024",Basic,18.79,8,1,"Nov 04, 2024",support issues,7,4.0,26-09-2024,PayPal,Europe,35-44,Referral,3,1,1,0.008
C03729,"Nov 07, 2023",Standard,37.77,13,1,"May 30, 2024",price sensitivity,14,0.0,08-05-2024,Card,APAC,18-24,Paid Ads,4,0,1,0.042
C03730,05-08-2024,Premium,86.37,10,0,,,13,2.0,2025-06-01,ACH,Europe,18-24,Referral,5,0,1,0.03
C03731,"Oct 20, 2024",Standard,50.42,8,0,,,13,4.0,12-06-2025,Card,North America,25-34,Email,5,0,1,0.001
C03732,02/23/2025,Premium,81.76,4,0,,,15,0.0,2025-06-12,Card,Latin America,25-34,Paid Ads,4,0,1,0.009
C03733,2024-01-02,Standard,28.16,17,1,2025-05-07,price sensitivity,10,2.0,2025-04-04,Card,APAC,18-24,Direct,1,0,1,0.039
C03734,2025-04-30,Standard,29.65,2,1,2025-06-17,billing,10,2.0,05/14/2025,Card,Latin America,35-44,Partnerships,3,0,1,0.009
C03735,"Oct 22, 2023",Basic,19.28,16,1,06-05-2024,billing,10,3.0,2024-03-29,Card,APAC,35-44,Direct,4,0,1,0.032
C03736,07/05/2023,Standard,45.16,21,1,14-06-2024,product dissatisfaction,12,1.0,05/19/2024,Card,APAC,18-24,Organic Search,3,0,1,0.079
C03737,"Dec 12, 2023",Basic,19.54,12,1,2024-10-11,billing,8,2.0,2024-09-27,ACH,APAC,25-34,Organic Search,0,0,1,0.035
C03738,2024-04-27,Basic,21.05,5,1,09/01/2024,,6,2.0,2024-08-04,PayPal,North America,25-34,Direct,4,0,1,0.045
C03739,"Sep 01, 2024",Basic,18.76,3,1,11/08/2024,billing,10,3.0,2024-09-28,PayPal,Europe,55+,Direct,4,0,1,0.033
C03740,2025-01-29,Basic,22.85,5,1,2025-05-13,support issues,6,1.0,04/07/2025,Card,APAC,45-54,Direct,1,0,1,0.009
C03741,"Jul 25, 2023",Premium,85.17,23,0,,,17,0.0,2025-06-23,Card,APAC,25-34,Direct,4,1,1,0.065
C03742,"Oct 04, 2023",Premium,68.8,20,0,,,14,1.0,27-05-2025,Card,North America,55+,Organic Search,5,0,1,0.209
C03743,2025-05-06,Standard,41.69,1,1,2025-05-23,billing,11,0.0,2025-05-06,Card,North America,25-34,Partnerships,3,0,1,0.16
C03744,2024-02-06,Basic,12.83,11,1,15-06-2024,price sensitivity,4,5.0,05/19/2024,ACH,North America,25-34,Direct,2,1,1,0.015
C03745,08/09/2023,Premium,83.48,11,1,2024-02-21,billing,11,1.0,29-01-2024,Card,Latin America,55+,Email,5,0,1,0.058
C03746,"Jun 17, 2025",Standard,37.3,1,1,"Jun 30, 2025",product dissatisfaction,10,2.0,2025-06-17,PayPal,APAC,45-54,Direct,2,0,1,0.026
C03747,2024-02-14,Basic,19.64,16,0,,,9,2.0,2025-06-05,Card,Europe,35-44,Referral,3,0,1,0.039
C03748,2025-06-17,Standard,40.94,1,0,,,10,1.0,18-06-2025,Card,North America,35-44,Direct,3,0,1,0.02
C03749,2025-04-18,Standard,40.69,2,0,,,11,1.0,2025-06-12,Card,North America,55+,Direct,2,0,1,0.034
C03750,06-04-2025,Basic,24.67,2,1,"May 15, 2025",billing,9,2.0,04/22/2025,PayPal,APAC,18-24,Paid Ads,1,0,1,0.073
C03751,2024-06-14,Standard,39.2,12,0,,,11,1.0,06/04/2025,Card,North America,25-34,Referral,3,0,1,0.024
C03752,2024-12-29,Standard,40.13,6,1,2025-04-20,price sensitivity,11,1.0,27-03-2025,Card,North America,25-34,Organic Search,1,0,1,0.031
C03753,"May 26, 2025",Basic,24.32,1,1,2025-06-20,support issues,6,3.0,2025-05-30,Card,North America,55+,Organic Search,0,0,1,0.255
C03754,2023-09-03,Standard,50.38,16,1,"Jun 25, 2024",billing,10,2.0,08-06-2024,ACH,APAC,18-24,Direct,5,0,1,0.134
C03755,2023-02-04,Standard,38.89,28,0,,,14,1.0,2025-05-24,Card,Europe,18-24,Paid Ads,4,0,1,0.077
C03756,2023-10-20,Standard,35.93,20,0,,,12,1.0,2025-06-06,Wallet,North America,25-34,Direct,5,0,1,0.008
C03757,2024-08-03,Premium,74.37,10,0,,,16,0.0,21-05-2025,Card,North America,25-34,Referral,5,0,1,0.01
C03758,14-05-2024,Premium,83.51,13,0,,,18,0.0,05/31/2025,Card,APAC,35-44,Partnerships,5,0,1,0.255
C03759,15-03-2023,Standard,37.78,27,0,,,14,0.0,2025-06-09,Card,Europe,25-34,Direct,5,0,1,0.049
C03760,26-05-2024,Standard,28.5,6,1,2024-09-12,billing,4,0.0,08/25/2024,Card,Europe,45-54,Direct,1,0,1,0.023
C03761,"Jun 09, 2023",Standard,45.74,17,1,"Oct 20, 2024",billing,9,1.0,"Sep 19, 2024",PayPal,North America,45-54,Paid Ads,3,0,1,0.006
C03762,04/06/2024,Standard,43.89,12,1,2024-12-10,billing,11,1.0,10/26/2024,Card,North America,25-34,Email,5,0,1,0.152
C03763,09-06-2024,Basic,23.59,11,1,11/24/2024,competitor,6,2.0,"Nov 02, 2024",Wallet,APAC,45-54,Paid Ads,3,0,1,0.018
C03764,03-08-2024,Standard,47.06,10,0,,,14,0.0,2025-06-03,Card,Latin America,18-24,Partnerships,5,0,1,0.032
C03765,2024-01-12,Standard,40.14,17,0,,,10,2.0,2025-05-23,PayPal,Europe,35-44,Referral,3,0,1,0.229
C03766,08-01-2024,Standard,40.56,10,1,2024-05-10,product dissatisfaction,12,1.0,"Apr 28, 2024",ACH,APAC,35-44,Organic Search,3,0,1,0.05
C03767,09/10/2024,Premium,89.07,9,0,,,18,,06/02/2025,PayPal,Europe,25-34,Direct,0,0,1,0.056
C03768,11/14/2024,Standard,31.71,7,1,2025-05-22,price sensitivity,8,3.0,2025-04-21,Card,APAC,18-24,Referral,2,1,1,0.004
C03769,"Jan 06, 2025",Basic,17.59,5,1,2025-03-16,product dissatisfaction,8,4.0,02/11/2025,ACH,North America,35-44,Paid Ads,3,0,1,0.044
C03770,2023-11-01,Basic,18.76,12,1,09/02/2024,product dissatisfaction,4,1.0,08/04/2024,Card,North America,35-44,Paid Ads,2,0,1,0.217
C03771,22-01-2024,Basic,22.69,17,1,11/15/2024,,6,3.0,2024-10-02,Card,APAC,35-44,Organic Search,1,1,1,0.052
C03772,29-10-2023,Basic,16.85,20,0,,,8,1.0,2025-06-16,PayPal,APAC,25-34,Email,1,0,1,0.025
C03773,2024-04-26,Standard,34.73,14,0,,,10,1.0,06/05/2025,Card,Latin America,25-34,Direct,5,0,1,0.174
C03774,2023-04-27,Basic,17.28,16,1,06/23/2024,billing,5,4.0,15-05-2024,PayPal,Latin America,55+,Organic Search,2,2,1,0.038
C03775,2024-01-28,Basic,20.88,11,1,"Sep 25, 2024",billing,10,4.0,08/26/2024,Card,APAC,18-24,Direct,4,0,1,0.065
C03776,06/22/2023,Basic,18.73,24,0,,,6,0.0,2025-06-08,Card,Latin America,55+,Direct,3,0,1,0.008
C03777,2024-04-30,Standard,30.3,14,0,,,12,1.0,2025-06-29,ACH,North America,35-44,Direct,5,0,1,0.251
C03778,2025-02-14,Standard,31.48,4,0,,,15,2.0,"Jun 02, 2025",Card,Europe,35-44,Referral,0,0,1,0.025
C03779,2025-06-17,Basic,19.55,1,0,,,7,4.0,2025-06-20,Card,Latin America,25-34,Organic Search,3,0,1,0.001
C03780,02/12/2024,Basic,19.68,14,1,2024-11-19,competitor,6,3.0,2024-10-11,PayPal,Europe,45-54,Organic Search,1,2,1,0.043
C03781,2023-02-21,Basic,19.11,28,0,,,4,1.0,"Jun 18, 2025",Card,APAC,55+,Direct,4,0,1,
C03782,2023-07-27,Basic,17.12,10,1,22-11-2023,competitor,6,1.0,,Card,Europe,45-54,Direct,3,0,1,0.049
C03783,"Apr 06, 2023",Basic,22.15,26,0,,,4,4.0,2025-05-26,Card,North America,35-44,Direct,5,1,1,0.004
C03784,11/23/2024,Basic,20.48,6,1,2025-03-04,no usage,7,2.0,02/04/2025,Card,North America,35-44,Organic Search,0,1,1,0.052
C03785,2025-06-17,Basic,20.34,1,1,06/30/2025,price sensitivity,11,1.0,"Jun 17, 2025",ACH,APAC,18-24,Partnerships,2,0,1,0.057
C03786,05/20/2024,Premium,82.7,13,0,,,16,0.0,2025-06-13,Wallet,North America,55+,Referral,5,0,1,0.224
C03787,2023-06-11,Standard,48.58,24,0,,,13,0.0,2025-05-25,Card,APAC,18-24,Direct,5,0,1,0.251
C03788,2023-01-20,Premium,68.76,29,0,,,17,1.0,,Card,North America,35-44,Paid Ads,2,0,1,0.061
C03789,2025-06-09,Basic,17.32,1,1,2025-06-29,billing,9,0.0,2025-06-09,Card,Europe,25-34,Direct,0,0,1,0.06
C03790,"Oct 16, 2023",Basic,17.65,20,0,,,8,0.0,2025-06-09,Card,APAC,45-54,Email,1,0,1,0.029
C03791,"Apr 13, 2023",Premium,91.58,19,1,2024-05-15,billing,14,0.0,19-04-2024,Card,Europe,45-54,Paid Ads,5,0,1,0.017
C03792,06/11/2023,Basic,17.5,24,0,,,7,1.0,2025-05-30,PayPal,APAC,35-44,Partnerships,5,0,1,0.042
C03793,"Aug 21, 2023",Standard,34.25,22,0,,,15,1.0,"Jun 10, 2025",Card,North America,18-24,Direct,5,0,1,
C03794,08/21/2024,Premium,77.94,10,0,,,15,0.0,2025-06-21,PayPal,Europe,25-34,Paid Ads,5,1,1,0.291
C03795,2025-03-24,Standard,39.63,2,1,05/10/2025,,7,5.0,03/26/2025,Card,Europe,18-24,Paid Ads,2,0,1,0.171
C03796,08-09-2023,Basic,23.79,10,1,"May 31, 2024",billing,5,3.0,2024-05-02,PayPal,APAC,55+,Direct,4,2,1,0.052
C03797,09/18/2024,Standard,36.72,5,1,"Jan 03, 2025",billing,7,2.0,12/10/2024,PayPal,North America,18-24,Paid Ads,3,0,1,0.009
C03798,2023-03-01,Basic,16.25,27,0,,,10,0.0,18-05-2025,PayPal,North America,55+,Organic Search,4,0,1,0.078
C03799,10-01-2023,Basic,15.36,21,1,2024-05-12,competitor,7,3.0,03/31/2024,Card,Latin America,18-24,Partnerships,3,1,1,0.058
C03800,2023-02-20,Basic,17.62,12,1,2024-02-13,price sensitivity,3,2.0,07-01-2024,Card,APAC,45-54,Referral,3,0,1,0.019
C03801,2025-04-21,Premium,104.64,2,0,,,15,1.0,06/02/2025,Card,APAC,35-44,Direct,2,1,1,0.025
C03802,"Jun 14, 2024",Standard,41.29,12,0,,,13,2.0,05/29/2025,Card,APAC,45-54,Direct,4,0,1,0.273
C03803,2025-01-04,Basic,21.39,5,1,"May 12, 2025",billing,12,1.0,03/27/2025,Card,Europe,35-44,Referral,2,1,1,0.002
C03804,2023-01-20,Basic,19.0,29,0,,,7,1.0,2025-06-01,Wallet,Europe,45-54,Direct,1,0,1,0.072
C03805,2023-01-21,Standard,39.82,18,1,2024-04-22,support issues,7,1.0,"Mar 13, 2024",Card,APAC,45-54,Organic Search,1,0,1,
C03806,"Feb 13, 2025",Premium,86.87,4,0,,,14,0.0,05/31/2025,Card,APAC,25-34,Paid Ads,1,0,1,0.238
C03807,04/04/2023,Basic,21.25,16,1,01/21/2024,no usage,8,1.0,2024-01-04,Card,APAC,55+,Direct,3,0,1,0.043
C03808,2023-05-22,Basic,20.4,25,0,,,7,1.0,06/08/2025,ACH,APAC,35-44,Email,3,0,1,0.273
C03809,18-04-2024,Premium,79.16,14,0,,,14,1.0,"Jun 10, 2025",Card,APAC,25-34,Paid Ads,5,0,1,0.075
C03810,"Jul 07, 2024",Premium,75.48,11,0,,,11,2.0,2025-06-06,Card,North America,25-34,Email,2,0,1,0.264
C03811,07/28/2023,Premium,83.24,23,0,,,16,0.0,06/20/2025,Card,North America,35-44,Direct,5,1,1,0.001
C03812,10-02-2024,Basic,19.33,16,1,2024-11-18,price sensitivity,7,1.0,10/21/2024,PayPal,APAC,55+,Referral,1,1,1,0.056
C03813,2024-09-07,Basic,27.53,9,1,14-02-2025,product dissatisfaction,4,2.0,2025-01-09,Card,Europe,45-54,Paid Ads,2,1,1,0.022
C03814,2024-02-08,Standard,45.3,16,0,,,15,0.0,2025-05-31,Wallet,North America,25-34,Organic Search,5,0,1,0.108
C03815,"Dec 15, 2023",Basic,16.3,18,0,,,7,2.0,2025-06-14,Card,Europe,35-44,Direct,3,0,1,0.0
C03816,2023-03-07,Premium,67.3,27,0,,,14,1.0,2025-05-31,ACH,Latin America,18-24,Organic Search,0,0,1,0.077
C03817,2024-02-17,Basic,17.41,16,0,,,6,1.0,2025-06-14,PayPal,APAC,25-34,Paid Ads,3,0,1,0.059
C03818,01/02/2025,Standard,32.5,5,0,,,10,0.0,05/29/2025,,APAC,45-54,Organic Search,2,0,1,
C03819,2024-07-25,Premium,74.42,11,0,,,15,0.0,06/19/2025,Card,North America,18-24,Email,3,0,1,0.048
C03820,2025-03-25,Premium,69.3,3,0,,,14,1.0,2025-06-13,Card,Europe,25-34,Paid Ads,2,0,1,0.071
C03821,2023-04-26,Standard,37.04,26,0,,,16,0.0,"Jun 18, 2025",Card,North America,18-24,Referral,4,0,1,0.073
C03822,2023-01-11,Premium,75.85,29,0,,,14,0.0,2025-06-08,Card,APAC,18-24,Paid Ads,4,0,1,0.043
C03823,05/14/2024,Basic,19.59,9,1,11/18/2024,price sensitivity,10,1.0,2024-10-26,Card,North America,18-24,Organic Search,3,0,1,0.075
C03824,"Jun 12, 2023",Basic,18.17,15,1,2024-06-08,competitor,5,4.0,"May 10, 2024",ACH,Latin America,18-24,Paid Ads,1,1,1,0.061
C03825,2024-06-25,Basic,15.39,8,1,"Oct 09, 2024",price sensitivity,6,1.0,"Sep 13, 2024",Card,Europe,35-44,Partnerships,2,0,1,0.044
C03826,2025-04-04,Premium,91.15,2,1,2025-05-28,support issues,13,0.0,2025-05-20,Wallet,Latin America,55+,Direct,1,0,1,0.03
C03827,2023-11-04,Premium,83.03,19,0,,,13,0.0,2025-05-24,PayPal,Europe,18-24,Referral,5,0,1,0.108
C03828,2024-05-16,Basic,16.82,11,1,2025-03-27,support issues,2,1.0,01-03-2025,ACH,Latin America,45-54,Partnerships,3,1,1,0.016
C03829,"Sep 13, 2024",Basic,15.46,6,1,05-02-2025,price sensitivity,6,4.0,01-01-2025,ACH,Latin America,35-44,Organic Search,2,0,1,
C03830,05/17/2023,Basic,13.13,16,1,11/14/2023,competitor,7,3.0,2023-09-18,Card,North America,25-34,Partnerships,5,1,1,
C03831,2025-03-29,Basic,12.84,3,0,,,6,0.0,06/26/2025,Card,North America,25-34,Organic Search,1,1,1,0.011
C03832,2023-07-04,Premium,89.47,23,0,,,13,0.0,2025-05-24,Card,Europe,25-34,Partnerships,3,0,1,0.005
C03833,07-01-2025,Basic,22.77,4,1,"Mar 02, 2025",billing,0,1.0,2025-02-04,PayPal,North America,45-54,Email,0,2,1,0.025
C03834,2024-08-24,Standard,35.49,10,0,,,9,0.0,2025-06-07,Card,Latin America,45-54,Partnerships,2,0,1,0.064
C03835,2023-05-09,Standard,47.2,13,1,"Apr 03, 2024",billing,10,0.0,"Mar 13, 2024",Card,North America,25-34,Organic Search,1,0,1,0.015
C03836,2024-10-23,Basic,21.47,8,1,2025-06-14,competitor,5,0.0,,PayPal,APAC,18-24,Referral,0,1,1,0.067
C03837,29-06-2023,Basic,19.81,18,1,2024-06-20,price sensitivity,8,1.0,05/22/2024,Card,North America,25-34,Partnerships,3,1,1,0.07
C03838,06/30/2024,Premium,87.62,12,0,,,15,0.0,2025-06-20,Wallet,Latin America,35-44,Referral,5,0,1,0.042
C03839,2025-05-25,Standard,42.71,1,0,,,12,1.0,"Jun 24, 2025",Wallet,North America,18-24,Paid Ads,3,0,1,0.063
C03840,"May 19, 2025",Standard,39.92,1,0,,,13,0.0,2025-06-18,Card,Europe,35-44,Referral,3,0,1,0.053
C03841,"Mar 05, 2025",Basic,18.04,3,0,,,12,2.0,05/27/2025,Card,North America,35-44,Organic Search,2,0,1,0.037
C03842,2024-03-26,Premium,77.93,15,0,,,15,1.0,06/14/2025,Card,Latin America,35-44,Referral,5,0,1,0.023
C03843,2024-05-25,Premium,62.92,13,0,,,14,0.0,06/21/2025,Card,North America,18-24,Organic Search,3,0,1,0.186
C03844,2023-10-01,Premium,70.99,9,1,2024-03-29,no usage,16,2.0,2024-02-21,PayPal,Latin America,25-34,Direct,3,0,1,0.018
C03845,04/19/2025,Standard,49.8,2,0,,,7,1.0,06/10/2025,Card,Europe,25-34,Paid Ads,0,0,1,0.029
C03846,11-03-2024,Premium,70.73,15,1,2024-11-24,no usage,13,1.0,10/21/2024,Wallet,APAC,45-54,Organic Search,4,0,1,0.012
C03847,12/04/2024,Basic,11.6,6,1,2025-05-31,price sensitivity,8,3.0,2025-05-08,Wallet,Latin America,25-34,Organic Search,2,0,1,0.046
C03848,"Nov 25, 2023",Standard,44.42,19,0,,,11,2.0,2025-06-24,ACH,Europe,25-34,Email,5,0,1,0.082
C03849,"Nov 06, 2024",Basic,19.99,4,1,"Jan 21, 2025",product dissatisfaction,6,1.0,06-01-2025,Card,APAC,18-24,Referral,1,1,1,0.064
C03850,24-07-2023,Standard,40.83,23,0,,,8,4.0,2025-06-22,Card,North America,35-44,Direct,2,0,1,0.038
C03851,31-10-2024,Premium,77.42,8,0,,,15,0.0,2025-06-30,Card,Latin America,35-44,Partnerships,5,0,1,0.057
C03852,2023-02-11,Premium,88.11,28,0,,,13,1.0,2025-06-07,Card,Europe,35-44,Direct,3,0,1,0.036
C03853,2023-04-06,Standard,48.18,21,1,2024-05-22,no usage,7,2.0,2024-04-10,Card,Latin America,35-44,Paid Ads,1,0,1,0.062
C03854,2023-11-18,Standard,35.87,19,0,,,13,2.0,2025-06-15,Card,North America,45-54,Direct,3,0,1,0.071
C03855,2024-03-15,Premium,85.33,10,1,2024-06-29,price sensitivity,13,1.0,05/16/2024,ACH,Europe,45-54,Paid Ads,5,0,1,0.037
C03856,2024-10-10,Premium,90.18,8,0,,,13,0.0,2025-06-10,Card,Latin America,25-34,Referral,5,0,1,0.03
C03857,2023-11-24,Standard,35.53,9,1,04/03/2024,product dissatisfaction,10,7.0,2024-02-06,Card,Europe,25-34,Organic Search,5,0,1,0.058
C03858,17-01-2023,Basic,25.04,18,1,"Oct 21, 2023",billing,6,2.0,2023-09-03,ACH,North America,55+,Email,0,0,1,0.077
C03859,"Oct 24, 2023",Basic,23.46,18,1,2024-11-30,billing,6,2.0,11/01/2024,Card,Europe,35-44,Referral,1,0,1,0.156
C03860,2024-02-05,Premium,66.58,16,1,2025-01-01,billing,9,0.0,11/29/2024,Card,APAC,55+,Organic Search,0,0,1,0.236
C03861,2024-05-10,Standard,48.57,13,0,,,9,0.0,"May 28, 2025",Card,North America,35-44,Direct,1,0,1,0.0
C03862,2024-08-10,Standard,31.86,5,1,2024-11-17,competitor,7,1.0,2024-10-28,Card,North America,55+,Organic Search,4,2,1,0.078
C03863,"Aug 14, 2023",Standard,34.88,22,0,,,14,0.0,06/05/2025,Card,APAC,18-24,Referral,5,1,1,0.064
C03864,"Jul 10, 2024",Basic,21.73,11,0,,,7,0.0,05/29/2025,Card,APAC,35-44,Partnerships,1,0,1,0.196
C03865,2024-07-30,Basic,23.17,11,1,2025-02-27,,6,1.0,,Card,North America,35-44,Direct,0,1,1,0.009
C03866,12/09/2024,Premium,79.99,6,1,2025-03-30,competitor,12,1.0,24-02-2025,Card,Europe,18-24,Direct,5,1,1,0.004
C03867,2024-04-21,Basic,16.48,14,0,,,12,1.0,2025-06-09,Card,North America,25-34,Referral,3,0,1,0.035
C03868,2025-01-09,Standard,37.44,5,0,,,11,4.0,"May 29, 2025",ACH,APAC,18-24,Referral,1,0,1,0.005
C03869,"Jul 22, 2023",Standard,36.73,23,0,,,12,1.0,06/20/2025,ACH,Europe,18-24,Organic Search,5,0,1,0.004
C03870,"Oct 11, 2024",Premium,87.41,8,1,06/06/2025,billing,11,2.0,2025-05-08,Card,Europe,55+,Direct,1,0,1,0.007
C03871,2023-02-11,Basic,17.38,28,0,,,8,2.0,"Jun 06, 2025",Wallet,North America,55+,Referral,2,0,1,0.005
C03872,"Apr 04, 2023",Standard,35.09,16,1,"Feb 20, 2024",,7,3.0,"Jan 12, 2024",PayPal,Europe,55+,Organic Search,5,1,1,0.008
C03873,02/27/2025,Basic,13.09,4,1,"Jun 27, 2025",competitor,9,2.0,"May 31, 2025",,North America,55+,Organic Search,4,0,1,0.029
C03874,03/09/2024,Basic,16.62,9,1,2024-11-13,product dissatisfaction,1,10.0,24-09-2024,Card,Latin America,45-54,Organic Search,0,0,1,0.151
C03875,"Jul 20, 2024",Basic,18.53,11,0,,,6,1.0,10-06-2025,Card,Europe,55+,Paid Ads,5,0,1,0.064
C03876,07/04/2024,Basic,14.48,11,0,,,7,2.0,2025-05-25,Card,Europe,25-34,Organic Search,2,0,1,0.051
C03877,2024-09-25,Premium,61.55,9,1,2025-03-21,billing,13,0.0,2025-03-07,Card,APAC,25-34,Paid Ads,4,0,1,0.299
C03878,2023-08-12,Premium,88.8,22,0,,,13,2.0,2025-06-02,Wallet,North America,45-54,Referral,3,0,1,0.024
C03879,06/12/2023,Basic,15.0,24,0,,,8,1.0,06/07/2025,Wallet,North America,25-34,Referral,5,0,1,0.024
C03880,08-02-2023,Premium,65.91,28,0,,,11,0.0,04-06-2025,Card,Europe,35-44,Organic Search,5,0,1,0.226
C03881,2025-02-27,Standard,48.42,4,0,,,11,2.0,23-06-2025,Wallet,Latin America,35-44,Referral,3,0,1,0.024
C03882,07/23/2023,Standard,44.09,16,1,"May 23, 2024",product dissatisfaction,13,2.0,04/26/2024,ACH,North America,25-34,Partnerships,5,0,1,0.072
C03883,"Jun 08, 2024",Premium,89.25,12,0,,,13,1.0,2025-06-03,ACH,Latin America,25-34,Paid Ads,4,0,1,
C03884,"Feb 19, 2024",Standard,42.03,16,0,,,10,2.0,"Jun 08, 2025",PayPal,Europe,45-54,Paid Ads,4,0,1,0.014
C03885,2023-05-29,Basic,24.25,25,0,,,9,1.0,06/19/2025,Card,Europe,35-44,Referral,2,0,1,0.069
C03886,01/13/2024,Basic,22.53,10,1,2024-08-06,no usage,6,0.0,07/14/2024,Card,Europe,25-34,Organic Search,5,0,1,0.173
C03887,"Mar 17, 2023",Standard,36.93,27,0,,,11,3.0,2025-06-07,PayPal,North America,35-44,Paid Ads,5,0,1,0.061
C03888,11-06-2023,Premium,68.35,24,0,,,14,1.0,06/05/2025,Card,North America,25-34,Referral,4,0,1,0.046
C03889,"May 08, 2023",Standard,31.3,18,1,21-12-2023,competitor,9,3.0,2023-11-21,ACH,Latin America,25-34,Paid Ads,5,0,1,0.078
C03890,01/21/2025,Basic,18.44,5,0,,,9,0.0,2025-06-15,PayPal,Europe,35-44,Partnerships,5,0,1,0.002
